b'3228398, -0.53, -0.23, 0.75, 2.62, -22.93, -5.43, 88.07, -1.20, -45.46, -0.8098, 0.2562, -0.1422, -0.5083, 3.46, 34.04, 296.29, 90.78\r\n'
b'3228498, -0.45, -0.24, 0.80, 8.96, -27.38, -9.15, 87.92, -1.35, -43.51, -0.8162, 0.2407, -0.1219, -0.5109, 5.38, 31.20, 296.67, 90.88\r\n'
b'3228597, -0.35, -0.25, 0.85, 6.77, -45.00, -18.23, 87.47, -4.65, -41.71, -0.8265, 0.2178, -0.0960, -0.5101, 7.27, 27.32, 297.53, 93.04\r\n'
b'3228697, -0.30, -0.23, 0.87, 12.01, -36.59, -12.68, 88.97, -4.50, -39.76, -0.8382, 0.1957, -0.0753, -0.5034, 8.11, 23.88, 298.88, 92.90\r\n'
b'3228798, -0.24, -0.22, 0.88, 4.76, -33.23, -11.59, 89.42, -6.30, -37.36, -0.8476, 0.1764, -0.0552, -0.4974, 9.39, 20.80, 300.05, 94.03\r\n'
b'3228898, -0.17, -0.22, 0.90, 14.09, -34.63, -15.12, 89.42, -7.65, -36.76, -0.8553, 0.1569, -0.0300, -0.4929, 11.85, 17.43, 301.00, 94.89\r\n'
b'3228998, -0.09, -0.17, 0.90, 39.88, -36.95, -21.89, 88.97, -8.70, -34.66, -0.8669, 0.1188, -0.0066, -0.4840, 11.88, 12.33, 302.29, 95.59\r\n'
b'3229098, 0.01, -0.13, 0.95, 44.82, -48.41, -16.10, 86.12, -12.90, -33.01, -0.8786, 0.0647, 0.0170, -0.4729, 10.46, 5.62, 303.68, 98.52\r\n'
b'3229198, 0.09, -0.02, 1.04, 39.21, -63.54, -12.01, 87.92, -13.65, -28.51, -0.8840, 0.0096, 0.0453, -0.4651, 10.20, 358.55, 304.43, 98.83\r\n'
b'3229297, 0.21, 0.05, 0.98, 37.62, -62.07, -16.89, 85.82, -17.55, -27.16, -0.8878, -0.0442, 0.0684, -0.4530, 9.34, 351.90, 305.60, 101.56\r\n'
b'3229398, 0.28, 0.13, 0.98, 36.65, -60.98, -17.56, 83.87, -20.86, -25.96, -0.8907, -0.0957, 0.0871, -0.4359, 8.22, 345.70, 307.33, 103.96\r\n'
b'3229498, 0.35, 0.21, 0.92, 39.39, -61.71, -3.72, 80.87, -22.06, -25.21, -0.8863, -0.1493, 0.1058, -0.4255, 6.95, 339.19, 308.08, 105.26\r\n'
b'3229598, 0.41, 0.26, 0.90, 38.17, -54.27, 2.38, 78.47, -24.91, -23.86, -0.8773, -0.1952, 0.1307, -0.4186, 7.56, 333.07, 308.08, 107.61\r\n'
b'3229698, 0.46, 0.32, 0.81, 42.44, -41.95, -5.24, 76.97, -29.56, -23.11, -0.8658, -0.2409, 0.1501, -0.4121, 7.02, 327.19, 308.06, 111.01\r\n'
b'3229798, 0.46, 0.33, 0.96, 44.15, -40.37, -7.01, 73.52, -30.91, -23.41, -0.8541, -0.2884, 0.1594, -0.4024, 4.60, 321.58, 308.74, 112.80\r\n'
b'3229898, 0.53, 0.44, 0.68, 31.04, -35.61, -0.12, 70.97, -31.36, -23.86, -0.8396, -0.3315, 0.1692, -0.3957, 2.50, 316.31, 309.03, 113.84\r\n'
b'3229998, 0.58, 0.51, 0.62, 25.18, -18.54, 4.70, 69.47, -35.41, -24.31, -0.8266, -0.3607, 0.1810, -0.3922, 1.87, 312.40, 308.83, 117.01\r\n'
b'3230099, 0.58, 0.51, 0.56, 22.99, -8.23, 1.65, 68.87, -35.86, -25.21, -0.8188, -0.3785, 0.1846, -0.3901, 0.80, 310.19, 308.87, 117.51\r\n'
b'3230198, 0.62, 0.50, 0.56, 1.89, 1.83, -1.71, 68.57, -35.86, -24.16, -0.8146, -0.3901, 0.1857, -0.3870, 0.08, 308.80, 309.16, 117.61\r\n'
b'3230298, 0.63, 0.51, 0.59, -7.01, -5.06, 2.38, 68.27, -36.31, -24.76, -0.8145, -0.3891, 0.1887, -0.3868, 0.73, 308.75, 309.02, 118.01\r\n'
b'3230398, 0.63, 0.50, 0.60, -24.63, 7.99, 2.87, 70.37, -34.81, -23.86, -0.8179, -0.3780, 0.1905, -0.3898, 1.94, 309.92, 308.58, 116.32\r\n'
b'3230499, 0.64, 0.48, 0.61, -26.83, 17.13, 2.01, 72.77, -34.51, -25.51, -0.8274, -0.3552, 0.1869, -0.3928, 3.48, 312.70, 308.45, 115.37\r\n'
b'3230599, 0.66, 0.43, 0.57, -29.82, 15.00, 1.52, 71.87, -33.61, -24.61, -0.8382, -0.3289, 0.1857, -0.3934, 6.03, 315.70, 308.49, 115.06\r\n'
b'3230699, 0.57, 0.35, 0.72, -39.51, 26.04, 9.15, 74.57, -31.96, -22.81, -0.8491, -0.2957, 0.1827, -0.3977, 8.61, 319.51, 308.21, 113.20\r\n'
b'3230799, 0.52, 0.29, 0.76, -30.00, 10.43, 6.28, 75.92, -30.61, -22.06, -0.8573, -0.2596, 0.1842, -0.4046, 12.13, 323.31, 307.45, 111.96\r\n'
b'3230899, 0.54, 0.23, 0.78, -6.89, 7.07, 2.07, 77.42, -30.31, -23.41, -0.8614, -0.2427, 0.1842, -0.4064, 13.79, 325.11, 307.32, 111.38\r\n'
b'3230999, 0.52, 0.21, 0.82, -16.10, 36.52, 11.95, 76.97, -29.26, -22.81, -0.8633, -0.2271, 0.1756, -0.4151, 13.16, 327.21, 306.70, 110.81\r\n'
b'3231099, 0.47, 0.19, 0.86, -26.59, 46.89, 23.96, 80.12, -26.71, -24.46, -0.8660, -0.1910, 0.1575, -0.4345, 12.26, 331.94, 305.18, 108.43\r\n'
b'3231199, 0.37, 0.16, 0.87, -24.63, 45.18, 8.60, 79.67, -25.51, -24.91, -0.8684, -0.1517, 0.1328, -0.4530, 10.69, 337.33, 303.83, 107.75\r\n'
b'3231299, 0.37, 0.12, 0.90, -19.39, 35.49, -0.18, 81.92, -22.06, -25.51, -0.8727, -0.1212, 0.1154, -0.4588, 10.35, 341.42, 303.69, 105.07\r\n'
b'3231399, 0.29, 0.10, 1.00, -25.67, 24.88, -1.77, 81.92, -21.46, -25.81, -0.8773, -0.0933, 0.1012, -0.4598, 10.54, 345.06, 303.99, 104.68\r\n'
b'3231499, 0.22, 0.02, 0.98, -15.67, 25.98, 4.39, 83.42, -17.85, -25.81, -0.8810, -0.0647, 0.0871, -0.4604, 10.77, 348.75, 304.29, 102.08\r\n'
b'3231599, 0.21, 0.01, 0.97, -3.35, 24.94, 0.79, 83.57, -16.65, -27.01, -0.8823, -0.0456, 0.0730, -0.4628, 9.94, 351.46, 304.27, 101.27\r\n'
b'3231699, 0.14, 0.05, 0.96, -1.28, 29.09, -3.17, 83.57, -15.30, -29.11, -0.8853, -0.0345, 0.0506, -0.4610, 6.62, 353.81, 304.81, 100.38\r\n'
b'3231799, 0.09, 0.02, 0.98, -15.61, 18.66, -14.76, 84.92, -13.20, -29.71, -0.8897, -0.0160, 0.0322, -0.4552, 4.91, 356.69, 305.74, 98.84\r\n'
b'3231899, 0.05, -0.00, 0.96, 0.67, 27.80, -13.05, 85.82, -13.65, -29.56, -0.8962, -0.0027, 0.0136, -0.4434, 2.52, 359.03, 307.34, 99.04\r\n'
b'3231999, 0.02, 0.01, 0.94, -11.34, 13.48, 2.68, 86.57, -11.85, -30.31, -0.8983, 0.0093, -0.0025, -0.4393, 0.41, 1.08, 307.88, 97.80\r\n'
b'3232100, 0.00, -0.02, 0.96, -3.84, 13.35, -7.13, 87.62, -12.90, -30.91, -0.8984, 0.0205, -0.0078, -0.4386, 0.47, 2.50, 307.97, 98.38\r\n'
b'3232199, -0.00, -0.03, 0.97, -1.10, 19.15, -1.04, 86.87, -10.20, -30.61, -0.9009, 0.0269, -0.0169, -0.4329, 359.19, 3.61, 308.65, 96.70\r\n'
b'3232299, -0.07, -0.07, 0.95, -5.00, 28.29, 2.68, 86.87, -10.20, -33.16, -0.8997, 0.0399, -0.0321, -0.4334, 357.35, 5.72, 308.49, 96.70\r\n'
b'3232400, -0.10, -0.08, 0.95, 2.32, 19.33, -2.20, 87.32, -8.40, -33.01, -0.8985, 0.0508, -0.0498, -0.4332, 354.78, 7.73, 308.35, 95.50\r\n'
b'3232499, -0.16, -0.03, 0.93, 4.82, 19.57, 17.01, 87.77, -7.50, -35.56, -0.8946, 0.0535, -0.0707, -0.4379, 350.86, 9.10, 307.48, 94.89\r\n'
b'3232600, -0.18, -0.01, 0.91, -7.32, 14.94, 17.50, 86.72, -7.50, -35.56, -0.8861, 0.0618, -0.0830, -0.4517, 349.53, 10.68, 305.49, 94.94\r\n'
b'3232700, -0.21, -0.00, 0.95, -10.30, 14.15, 2.93, 84.62, -7.80, -36.61, -0.8808, 0.0747, -0.0933, -0.4582, 348.98, 12.60, 304.43, 95.27\r\n'
b'3232799, -0.24, -0.03, 0.89, -13.41, 16.22, -0.30, 87.62, -5.85, -37.36, -0.8796, 0.0907, -0.1007, -0.4561, 349.18, 14.63, 304.49, 93.82\r\n'
b'3232899, -0.27, -0.06, 0.91, -6.52, -1.83, 1.04, 86.72, -5.40, -36.16, -0.8772, 0.1011, -0.0983, -0.4590, 350.85, 15.57, 304.13, 93.56\r\n'
b'3233000, -0.24, -0.10, 0.96, 11.71, 4.94, -10.79, 87.47, -6.75, -36.61, -0.8795, 0.0970, -0.0963, -0.4559, 350.72, 15.03, 304.59, 94.41\r\n'
b'3233100, -0.20, -0.09, 1.02, 2.99, 9.15, -5.67, 86.12, -5.85, -36.76, -0.8831, 0.0923, -0.1017, -0.4487, 348.90, 14.80, 305.41, 93.89\r\n'
b'3233200, -0.27, -0.11, 0.90, -8.11, 4.09, 11.40, 86.42, -6.45, -37.96, -0.8808, 0.0990, -0.1105, -0.4496, 347.86, 15.98, 305.06, 94.27\r\n'
b'3233300, -0.29, -0.08, 0.93, 9.45, -6.16, 1.34, 85.52, -5.25, -37.81, -0.8759, 0.0951, -0.1049, -0.4612, 348.97, 15.34, 303.72, 93.51\r\n'
b'3233400, -0.28, -0.05, 0.87, 9.63, -21.77, -18.72, 85.37, -5.40, -36.61, -0.8811, 0.0740, -0.0977, -0.4567, 347.99, 12.76, 304.53, 93.62\r\n'
b'3233500, -0.21, -0.03, 0.93, 6.10, -3.72, -14.88, 86.42, -8.25, -35.26, -0.8887, 0.0634, -0.0841, -0.4463, 349.34, 10.87, 306.16, 95.45\r\n'
b'3233600, -0.22, -0.02, 0.93, -0.18, 12.44, -7.74, 86.87, -5.85, -34.36, -0.8929, 0.0616, -0.0876, -0.4372, 348.22, 10.81, 307.26, 93.85\r\n'
b'3233700, -0.23, -0.07, 0.89, -7.20, 3.17, 6.59, 86.87, -6.30, -34.36, -0.8920, 0.0705, -0.0870, -0.4378, 349.26, 11.70, 307.16, 94.15\r\n'
b'3233801, -0.21, -0.05, 0.98, 4.70, -5.49, 3.90, 86.57, -6.60, -35.11, -0.8897, 0.0687, -0.0831, -0.4436, 350.04, 11.35, 306.50, 94.36\r\n'
b'3233900, -0.23, -0.01, 0.96, 5.37, 15.18, -0.37, 84.32, -6.75, -36.61, -0.8898, 0.0639, -0.0954, -0.4417, 346.98, 11.49, 306.55, 94.58\r\n'
b'3234000, -0.20, -0.08, 1.01, -20.79, 12.87, 9.94, 86.72, -5.70, -36.61, -0.8865, 0.0771, -0.0999, -0.4452, 347.55, 13.12, 305.95, 93.76\r\n'
b'3234101, -0.30, 0.01, 0.87, 3.72, 3.60, 6.95, 84.62, -4.95, -37.21, -0.8807, 0.0821, -0.1209, -0.4505, 344.01, 14.83, 304.78, 93.35\r\n'
b'3234200, -0.27, -0.00, 0.92, 8.23, -10.85, -0.67, 85.37, -4.35, -37.21, -0.8809, 0.0746, -0.1157, -0.4527, 344.32, 13.79, 304.65, 92.92\r\n'
b'3234300, -0.24, -0.02, 0.91, 2.26, -5.55, -4.15, 85.97, -6.00, -35.56, -0.8831, 0.0669, -0.1119, -0.4506, 344.21, 12.78, 305.05, 93.99\r\n'
b'3234401, -0.29, 0.01, 0.91, 16.95, 20.37, -5.18, 84.47, -5.25, -37.06, -0.8839, 0.0639, -0.1245, -0.4462, 341.24, 13.13, 305.35, 93.56\r\n'
b'3234501, -0.30, 0.04, 0.88, 15.85, 2.80, -4.33, 84.77, -5.55, -36.46, -0.8864, 0.0563, -0.1347, -0.4393, 338.17, 12.83, 306.04, 93.75\r\n'
b'3234600, -0.29, 0.09, 0.92, 10.85, -15.12, -19.76, 83.42, -5.55, -35.41, -0.8930, 0.0433, -0.1328, -0.4279, 336.91, 11.24, 307.66, 93.81\r\n'
b'3234700, -0.23, 0.06, 0.95, 5.55, -20.61, -15.55, 86.12, -8.40, -33.31, -0.9023, 0.0295, -0.1165, -0.4140, 338.59, 8.76, 309.89, 95.57\r\n'
b'3234801, -0.12, 0.10, 0.92, 11.52, -19.02, -10.49, 85.07, -9.75, -33.01, -0.9091, 0.0186, -0.1006, -0.4037, 340.68, 6.70, 311.54, 96.54\r\n'
b'3234901, -0.14, 0.04, 0.97, 4.39, -17.32, -7.20, 84.92, -9.30, -33.16, -0.9126, 0.0061, -0.0925, -0.3981, 341.13, 4.93, 312.46, 96.25\r\n'
b'3235000, -0.16, 0.11, 0.96, 2.13, -21.95, -9.70, 86.12, -9.00, -31.66, -0.9167, -0.0030, -0.0820, -0.3911, 342.43, 3.41, 313.53, 95.97\r\n'
b'3235101, -0.11, 0.11, 0.95, 0.49, -22.87, 0.98, 83.42, -9.45, -31.66, -0.9197, -0.0123, -0.0642, -0.3871, 345.34, 1.56, 314.25, 96.46\r\n'
b'3235201, -0.05, 0.06, 0.94, -3.72, -10.73, 27.01, 85.07, -9.75, -31.66, -0.9156, -0.0169, -0.0490, -0.3988, 348.15, 0.47, 312.90, 96.54\r\n'
b'3235301, -0.02, 0.05, 0.97, -6.28, -9.21, 24.88, 83.72, -10.80, -29.26, -0.9062, -0.0165, -0.0401, -0.4207, 350.07, 0.22, 310.19, 97.35\r\n'
b'3235401, 0.02, 0.04, 0.99, 0.61, -15.67, 20.12, 82.37, -12.60, -29.86, -0.8975, -0.0195, -0.0294, -0.4396, 351.99, 359.47, 307.82, 98.70\r\n'
b'3235501, 0.04, 0.03, 0.97, -3.84, -28.96, 0.30, 82.52, -12.75, -29.41, -0.8946, -0.0263, -0.0092, -0.4460, 355.42, 357.77, 307.05, 98.79\r\n'
b'3235601, 0.12, 0.03, 0.98, -3.23, -32.87, -8.29, 83.87, -14.55, -28.66, -0.8967, -0.0349, 0.0162, -0.4410, 359.79, 355.59, 307.63, 99.84\r\n'
b'3235701, 0.15, 0.03, 0.98, -3.66, -29.45, -9.70, 82.97, -16.50, -26.86, -0.8998, -0.0426, 0.0434, -0.4321, 4.72, 353.44, 308.57, 101.25\r\n'
b'3235801, 0.18, 0.05, 0.93, 6.65, -26.59, -7.93, 84.92, -19.05, -25.96, -0.9016, -0.0553, 0.0642, -0.4241, 7.89, 351.11, 309.31, 102.65\r\n'
b'3235901, 0.16, 0.04, 0.97, 14.09, -22.87, 1.10, 82.67, -19.95, -25.51, -0.9004, -0.0713, 0.0780, -0.4221, 9.22, 348.76, 309.31, 103.57\r\n'
b'3236002, 0.20, 0.16, 0.94, 9.88, -18.84, -8.54, 82.97, -19.65, -25.21, -0.8987, -0.0908, 0.0895, -0.4195, 9.70, 346.16, 309.36, 103.33\r\n'
b'3236102, 0.32, 0.13, 0.88, 6.22, -25.06, -0.73, 82.37, -20.71, -24.76, -0.8970, -0.1068, 0.1049, -0.4160, 11.41, 343.73, 309.43, 104.11\r\n'
b'3236201, 0.31, 0.12, 0.90, 2.07, -36.59, -11.46, 82.07, -24.46, -24.01, -0.8950, -0.1212, 0.1250, -0.4106, 14.26, 341.21, 309.53, 106.59\r\n'
b'3236301, 0.43, 0.14, 0.86, 3.41, -29.70, -11.22, 81.32, -27.01, -23.41, -0.8945, -0.1397, 0.1524, -0.3964, 18.63, 337.93, 310.38, 108.37\r\n'
b'3236401, 0.44, 0.11, 0.87, 10.55, -0.73, 6.22, 81.77, -26.26, -22.96, -0.8929, -0.1504, 0.1579, -0.3940, 18.80, 336.52, 310.42, 107.80\r\n'
b'3236501, 0.35, 0.21, 1.02, 8.29, -6.10, 15.55, 79.82, -25.96, -22.81, -0.8859, -0.1600, 0.1616, -0.4042, 18.07, 335.20, 308.96, 108.01\r\n'
b'3236601, 0.47, 0.17, 0.82, 13.35, -0.85, 11.59, 79.52, -28.06, -24.46, -0.8775, -0.1694, 0.1685, -0.4159, 17.81, 333.72, 307.20, 109.43\r\n'
b'3236701, 0.46, 0.15, 0.82, 11.95, 6.10, 15.30, 79.67, -28.36, -23.26, -0.8708, -0.1771, 0.1677, -0.4269, 16.21, 332.86, 305.81, 109.59\r\n'
b'3236801, 0.47, 0.18, 0.84, 12.62, 10.61, 16.65, 77.87, -26.86, -23.56, -0.8629, -0.1835, 0.1604, -0.4428, 13.13, 332.50, 304.06, 109.03\r\n'
b'3236901, 0.53, 0.23, 0.91, 4.39, -0.79, 5.24, 78.62, -25.06, -22.21, -0.8577, -0.1884, 0.1534, -0.4530, 10.61, 332.35, 303.01, 107.68\r\n'
b'3237002, 0.46, 0.18, 0.84, -3.66, -8.72, 0.55, 75.92, -28.51, -23.11, -0.8574, -0.1909, 0.1590, -0.4507, 11.55, 331.76, 303.09, 110.58\r\n'
b'3237102, 0.47, 0.20, 0.82, -1.10, -5.67, -0.79, 76.37, -28.51, -23.41, -0.8560, -0.1926, 0.1620, -0.4516, 11.88, 331.40, 302.86, 110.47\r\n'
b'3237202, 0.48, 0.18, 0.80, 0.24, -2.01, 1.65, 77.42, -29.26, -22.06, -0.8540, -0.1950, 0.1698, -0.4515, 13.08, 330.69, 302.56, 110.70\r\n'
b'3237302, 0.47, 0.18, 0.84, 2.20, 0.73, 10.61, 76.97, -28.06, -23.41, -0.8521, -0.1955, 0.1720, -0.4541, 13.27, 330.49, 302.14, 110.03\r\n'
b'3237402, 0.45, 0.17, 0.85, 10.61, 18.41, 24.94, 76.37, -26.71, -22.81, -0.8455, -0.1919, 0.1621, -0.4712, 10.70, 331.36, 300.38, 109.28\r\n'
b'3237502, 0.47, 0.17, 0.85, 11.83, 18.29, 24.82, 76.07, -26.56, -24.31, -0.8339, -0.1897, 0.1491, -0.4964, 6.92, 332.27, 297.61, 109.24\r\n'
b'3237602, 0.43, 0.17, 0.85, 0.30, 7.26, 1.34, 75.02, -26.56, -22.21, -0.8280, -0.1881, 0.1404, -0.5092, 4.70, 332.94, 296.25, 109.49\r\n'
b'3237702, 0.43, 0.18, 0.85, 3.90, 10.18, -6.46, 75.32, -24.91, -23.11, -0.8315, -0.1860, 0.1328, -0.5064, 3.72, 333.64, 296.88, 108.30\r\n'
b'3237802, 0.43, 0.20, 0.86, 2.68, 10.24, 7.50, 74.72, -24.01, -23.56, -0.8317, -0.1843, 0.1234, -0.5090, 2.02, 334.39, 296.84, 107.81\r\n'
b'3237902, 0.38, 0.17, 0.86, 5.12, 20.49, 9.94, 75.02, -24.01, -24.31, -0.8281, -0.1794, 0.1119, -0.5193, 359.89, 335.59, 295.83, 107.74\r\n'
b'3238002, 0.33, 0.18, 0.88, 3.35, 23.72, 14.82, 72.77, -22.81, -23.86, -0.8244, -0.1715, 0.0950, -0.5310, 357.09, 337.43, 294.71, 107.40\r\n'
b'3238102, 0.31, 0.18, 0.90, 2.68, 29.94, 24.63, 72.02, -21.01, -26.86, -0.8162, -0.1596, 0.0770, -0.5499, 354.29, 339.77, 292.57, 106.26\r\n'
b'3238202, 0.27, 0.18, 0.92, 1.04, 26.59, 14.82, 72.77, -19.35, -25.51, -0.8078, -0.1459, 0.0577, -0.5683, 351.67, 342.42, 290.39, 104.89\r\n'
b'3238302, 0.22, 0.17, 0.92, -1.04, 15.91, 1.89, 71.42, -18.60, -25.51, -0.8044, -0.1359, 0.0451, -0.5766, 350.34, 344.24, 289.40, 104.60\r\n'
b'3238403, 0.21, 0.17, 0.93, -0.55, 18.23, -5.18, 72.92, -16.65, -26.41, -0.8064, -0.1274, 0.0323, -0.5766, 349.12, 345.89, 289.54, 102.87\r\n'
b'3238503, 0.15, 0.17, 0.93, -2.32, 29.27, 1.89, 72.77, -15.75, -26.56, -0.8081, -0.1153, 0.0178, -0.5774, 348.02, 348.00, 289.53, 102.22\r\n'
b'3238603, 0.13, 0.18, 0.93, 2.68, 62.13, 1.22, 72.62, -15.60, -29.71, -0.8070, -0.0939, -0.0158, -0.5829, 344.49, 352.28, 288.84, 102.13\r\n'
b'3238702, -0.00, 0.19, 0.96, -7.32, 46.59, 2.93, 72.62, -11.70, -30.46, -0.8047, -0.0636, -0.0551, -0.5876, 341.18, 357.82, 287.90, 99.15\r\n'
b'3238802, -0.08, 0.14, 0.98, -19.94, 37.74, 3.72, 73.52, -9.45, -31.66, -0.8011, -0.0331, -0.0748, -0.5929, 341.68, 2.07, 286.82, 97.33\r\n'
b'3238903, -0.13, 0.13, 0.96, -11.89, 55.98, -1.77, 73.37, -7.20, -34.21, -0.7968, 0.0020, -0.1020, -0.5956, 341.56, 7.25, 285.86, 95.61\r\n'
b'3239003, -0.24, 0.06, 0.94, -14.39, 48.48, 8.60, 74.57, -6.30, -37.36, -0.7891, 0.0380, -0.1273, -0.5997, 342.12, 12.43, 284.56, 94.83\r\n'
b'3239102, -0.29, 0.05, 0.89, -12.50, 47.93, 8.90, 73.67, -4.35, -39.61, -0.7776, 0.0738, -0.1575, -0.6042, 342.08, 17.99, 282.88, 93.38\r\n'
b'3239203, -0.38, 0.00, 0.85, -10.00, 40.12, 2.99, 74.27, -1.35, -41.56, -0.7665, 0.1056, -0.1834, -0.6063, 342.39, 22.88, 281.52, 91.04\r\n'
b'3239303, -0.44, 0.11, 0.85, -6.71, 39.70, 4.70, 72.47, -2.40, -42.16, -0.7573, 0.1328, -0.2074, -0.6049, 342.34, 27.22, 280.63, 91.90\r\n'
b'3239403, -0.51, 0.15, 0.84, -7.01, 46.34, 6.71, 73.82, -0.60, -46.36, -0.7454, 0.1583, -0.2332, -0.6041, 342.01, 31.61, 279.40, 90.47\r\n'
b'3239503, -0.56, 0.05, 0.76, -9.57, 39.57, 1.34, 74.42, -1.20, -48.16, -0.7319, 0.1856, -0.2592, -0.6023, 342.07, 36.24, 278.16, 90.92\r\n'
b'3239603, -0.64, 0.02, 0.77, 1.83, 21.10, -2.07, 72.77, 0.15, -50.41, -0.7253, 0.2065, -0.2749, -0.5964, 342.47, 39.42, 277.99, 89.88\r\n'
b'3239703, -0.60, 0.02, 0.76, 3.60, -25.73, 13.72, 71.87, 1.05, -47.56, -0.7229, 0.2005, -0.2781, -0.5999, 341.42, 39.19, 277.31, 89.16\r\n'
b'3239803, -0.59, 0.01, 0.77, -3.23, -12.26, 12.07, 71.72, -0.30, -49.36, -0.7221, 0.1853, -0.2629, -0.6124, 342.43, 36.64, 276.48, 90.24\r\n'
b'3239903, -0.63, 0.06, 0.73, 13.17, 35.91, 13.96, 70.82, 0.00, -48.91, -0.7118, 0.1873, -0.2813, -0.6157, 340.45, 38.46, 274.87, 0.00\r\n'
b'3240003, -0.69, 0.13, 0.69, 20.12, 26.16, -3.29, 72.02, 0.75, -51.01, -0.7038, 0.1917, -0.3042, -0.6127, 337.70, 40.91, 273.74, 89.40\r\n'
b'3240103, -0.71, 0.12, 0.69, 19.63, 8.72, -10.12, 71.72, -0.30, -52.81, -0.7083, 0.1910, -0.3250, -0.5968, 333.12, 42.61, 274.51, 90.24\r\n'
b'3240203, -0.65, 0.10, 0.70, -5.18, -43.11, -5.18, 71.27, 0.60, -50.26, -0.7171, 0.1814, -0.3143, -0.5950, 332.82, 40.73, 275.57, 89.52\r\n'
b'3240304, -0.60, 0.13, 0.77, -1.04, -24.21, -8.54, 70.67, 0.15, -49.66, -0.7293, 0.1632, -0.2908, -0.5974, 333.50, 36.98, 276.91, 89.88\r\n'
b'3240403, -0.58, 0.12, 0.74, 3.84, -22.99, 0.43, 71.72, 0.45, -46.36, -0.7369, 0.1539, -0.2747, -0.5981, 334.49, 34.72, 277.87, 89.64\r\n'
b'3240503, -0.56, 0.12, 0.76, -8.96, -21.65, 5.12, 70.52, -1.20, -46.81, -0.7391, 0.1417, -0.2638, -0.6033, 334.70, 32.75, 277.82, 90.98\r\n'
b'3240603, -0.56, 0.14, 0.78, -14.15, -9.33, 0.67, 70.82, -0.75, -44.11, -0.7386, 0.1409, -0.2518, -0.6093, 336.91, 31.71, 277.67, 90.61\r\n'
b'3240703, -0.49, 0.14, 0.76, -16.52, -26.10, -5.30, 72.32, 0.00, -44.41, -0.7407, 0.1430, -0.2359, -0.6125, 339.92, 30.58, 278.07, 0.00\r\n'
b'3240803, -0.46, 0.08, 0.83, 3.60, -36.16, -10.24, 72.47, -1.65, -42.91, -0.7501, 0.1291, -0.2104, -0.6135, 341.91, 27.22, 279.25, 91.30\r\n'
b'3240904, -0.43, 0.08, 0.86, 3.60, -29.88, -27.26, 72.92, -3.30, -40.36, -0.7678, 0.1115, -0.1889, -0.6019, 342.07, 23.80, 281.92, 92.59\r\n'
b'3241004, -0.38, 0.07, 0.87, -2.44, -36.28, -26.71, 73.97, -4.95, -39.31, -0.7870, 0.0990, -0.1643, -0.5864, 343.62, 20.61, 285.12, 93.83\r\n'
b'3241104, -0.30, 0.04, 0.88, -3.11, -37.44, -28.29, 76.52, -5.40, -38.26, -0.8050, 0.0857, -0.1377, -0.5707, 345.77, 17.30, 288.24, 94.04\r\n'
b'3241203, -0.24, 0.02, 0.92, 4.02, -33.05, -24.21, 77.12, -5.70, -35.26, -0.8219, 0.0696, -0.1123, -0.5542, 347.67, 13.90, 291.26, 94.23\r\n'
b'3241304, -0.17, 0.01, 0.95, 4.02, -34.15, -20.55, 78.47, -6.60, -33.61, -0.8363, 0.0538, -0.0893, -0.5383, 349.51, 10.78, 293.97, 94.81\r\n'
b'3241404, -0.13, 0.02, 0.96, -1.95, -25.49, -11.46, 77.72, -9.45, -32.71, -0.8455, 0.0409, -0.0711, -0.5276, 351.15, 8.32, 295.75, 96.93\r\n'
b'3241504, -0.09, 0.03, 0.96, -0.61, -17.80, -11.46, 79.52, -9.00, -31.36, -0.8511, 0.0323, -0.0547, -0.5211, 353.18, 6.44, 296.85, 96.46\r\n'
b'3241603, -0.06, 0.03, 0.96, -1.59, -17.87, -7.93, 80.87, -9.45, -31.96, -0.8562, 0.0240, -0.0415, -0.5143, 354.69, 4.81, 297.90, 96.67\r\n'
b'3241704, -0.02, 0.02, 0.96, -6.52, -20.18, -9.33, 79.97, -10.95, -30.76, -0.8603, 0.0186, -0.0272, -0.5088, 356.81, 3.42, 298.75, 97.80\r\n'
b'3241804, 0.01, -0.01, 0.96, -1.46, -22.13, -18.05, 83.57, -10.35, -30.16, -0.8665, 0.0137, -0.0094, -0.4989, 359.70, 1.90, 300.13, 97.06\r\n'
b'3241904, 0.06, -0.00, 0.94, 2.20, -22.87, -18.66, 81.77, -13.20, -28.36, -0.8751, 0.0029, 0.0085, -0.4838, 2.02, 359.82, 302.13, 99.17\r\n'
b'3242004, 0.10, 0.00, 0.97, -0.30, -18.23, -15.67, 82.37, -13.95, -28.96, -0.8814, -0.0076, 0.0275, -0.4714, 4.74, 357.75, 303.67, 99.61\r\n'
b'3242104, 0.13, 0.01, 0.95, -0.43, -13.96, -9.94, 83.57, -16.35, -27.01, -0.8859, -0.0138, 0.0414, -0.4617, 6.95, 356.40, 304.83, 101.07\r\n'
b'3242204, 0.15, 0.01, 0.96, -4.09, -12.01, -5.06, 82.97, -15.75, -25.81, -0.8880, -0.0179, 0.0544, -0.4563, 9.22, 355.31, 305.42, 100.75\r\n'
b'3242304, 0.14, -0.01, 0.98, -6.65, -11.52, -6.16, 83.12, -16.95, -27.01, -0.8893, -0.0193, 0.0658, -0.4521, 11.43, 354.59, 305.84, 101.53\r\n'
